owner_type,owner_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,value_type,fixture_id,reference_target,flags,source_path
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 5,4 Sixpar 300 12 Channel,,COLORRGB4,9.9999997e-06,hard,25,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 5,4 Sixpar 300 12 Channel,,COLORRGB15,9.9999997e-06,hard,25,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 6,4 Sixpar 300 12 Channel,,DIM,0,hard,26,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 6,4 Sixpar 300 12 Channel,,COLORRGB1,9.9999997e-06,hard,26,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 6,4 Sixpar 300 12 Channel,,COLORRGB2,27.665548,hard,26,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 6,4 Sixpar 300 12 Channel,,COLORRGB3,62.962963,hard,26,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 6,4 Sixpar 300 12 Channel,,COLORRGB5,37.037045,hard,26,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 6,4 Sixpar 300 12 Channel,,COLORRGB4,9.9999997e-06,hard,26,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 6,4 Sixpar 300 12 Channel,,COLORRGB15,9.9999997e-06,hard,26,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,DIM,0,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,COLORRGB1,9.9999997e-06,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,COLORRGB2,27.665548,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,COLORRGB3,62.962963,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,COLORRGB5,37.037045,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,COLORRGB4,9.9999997e-06,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,COLORRGB15,9.9999997e-06,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 8,4 Sixpar 300 12 Channel,,DIM,0,hard,28,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 8,4 Sixpar 300 12 Channel,,COLORRGB1,9.9999997e-06,hard,28,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 8,4 Sixpar 300 12 Channel,,COLORRGB2,27.665548,hard,28,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 8,4 Sixpar 300 12 Channel,,COLORRGB3,62.962963,hard,28,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 8,4 Sixpar 300 12 Channel,,COLORRGB5,37.037045,hard,28,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 8,4 Sixpar 300 12 Channel,,COLORRGB4,9.9999997e-06,hard,28,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 8,4 Sixpar 300 12 Channel,,COLORRGB15,9.9999997e-06,hard,28,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,DIM,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 2,6 SPIIDER 33CH Mode 3,,DIM,30,hard,2,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,text,30,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,DIM,30,hard,3,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,DIM,30,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 5,6 SPIIDER 33CH Mode 3,,DIM,30,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,DIM,30,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,DIM,30,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,DIM,30,hard,8,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,9,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,10,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,11,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,12,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,13,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,14,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,15,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,16,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,30,hard,17,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,0,hard,18,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,Sp30012 7,4 Sixpar 300 12 Channel,,DIM,22.25,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,text,22.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,0,hard,29,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,0,hard,30,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,NP300cR 2,8 FP1 Titan Tube RGBS 1 Pixel - Strobe On,5.491,DIM,22.25,hard,32,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,28.5,hard,33,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,text,28.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,28.5,hard,34,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,28.5,hard,35,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,28.5,hard,36,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,28.5,hard,37,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,28.5,hard,38,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,LUMI 1,11 Lumipix 16H 8 channel,7.001,DIM,34.299019,hard,51,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,text,34.299019,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:11:patch666_main_sequences.xml:12,LUMI 2,11 Lumipix 16H 8 channel,7.009,DIM,34.299019,hard,52,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,LUMI 3,11 Lumipix 16H 8 channel,7.017,DIM,34.299019,hard,53,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,34.299019,hard,54,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,0,hard,65,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,0,hard,44,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RPointe1 3,10 Robin Pointe Mode 1,6.154,DIM,0,hard,43,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RPointe1 2,10 Robin Pointe Mode 1,6.130,DIM,0,hard,42,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,RPointe1 1,10 Robin Pointe Mode 1,6.106,DIM,0,hard,41,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,0,hard,40,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,DIM,0,hard,39,,[],Cue/CueDatas/CueData
cue,cue:0:11:patch666_main_sequences.xml:12,,,,po prestavbe,5,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:12:patch666_main_sequences.xml:13,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,DIM,79.75,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,text,79.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:12:patch666_main_sequences.xml:13,RSpiide3 5,6 SPIIDER 33CH Mode 3,,DIM,79.75,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,DIM,79.75,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,DIM,59.25,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,text,59.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:12:patch666_main_sequences.xml:13,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,DIM,59.25,hard,8,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,29.25,hard,33,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,text,29.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,29.25,hard,34,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,29.25,hard,35,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,29.25,hard,36,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,29.25,hard,37,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,29.25,hard,38,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,42.537506,hard,64,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,text,42.537506,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,42.537506,hard,63,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,DIM,42.537506,hard,62,,[],Cue/CueDatas/CueData
cue,cue:0:12:patch666_main_sequences.xml:13,,,,vic- follow,20,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:13:patch666_main_sequences.xml:14,RSpiide3 2,6 SPIIDER 33CH Mode 3,,DIM,0,hard,2,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:13:patch666_main_sequences.xml:14,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,DIM,0,hard,3,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,DIM,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,RSpiide3 5,6 SPIIDER 33CH Mode 3,,DIM,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,DIM,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,DIM,0,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,DIM,0,hard,8,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,9,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,10,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,11,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,12,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,13,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,14,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,15,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,16,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,DIM,0,hard,17,,[],Cue/CueDatas/CueData
cue,cue:0:13:patch666_main_sequences.xml:14,,,,ulice pryc,15,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:14:patch666_main_sequences.xml:15,,,,text,jde z pravych zadnich dveri,hard,,,[],Cue/InfoItems/Info
cue,cue:0:14:patch666_main_sequences.xml:15,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,DIM,0,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:14:patch666_main_sequences.xml:15,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,DIM,0,hard,8,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,0,hard,9,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,0,hard,10,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,0,hard,11,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,53.25,hard,12,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,text,53.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,30,hard,13,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,text,30,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,30,hard,14,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,30,hard,15,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,30,hard,16,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,30,hard,17,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,30,hard,18,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,DIM,77.25,hard,65,,[],Cue/CueDatas/CueData
cue,cue:0:14:patch666_main_sequences.xml:15,,,,text,77.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:14:patch666_main_sequences.xml:15,,,,Natalka,5,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:15:patch666_main_sequences.xml:16,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,DIM,94.75,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:15:patch666_main_sequences.xml:16,,,,text,94.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:15:patch666_main_sequences.xml:16,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,DIM,94.75,hard,8,,[],Cue/CueDatas/CueData
cue,cue:0:15:patch666_main_sequences.xml:16,,,,DIM,94.75,hard,9,,[],Cue/CueDatas/CueData
cue,cue:0:15:patch666_main_sequences.xml:16,,,,DIM,94.75,hard,10,,[],Cue/CueDatas/CueData
cue,cue:0:15:patch666_main_sequences.xml:16,,,,DIM,94.75,hard,11,,[],Cue/CueDatas/CueData
cue,cue:0:15:patch666_main_sequences.xml:16,,,,DIM,97.5,hard,12,,[],Cue/CueDatas/CueData
cue,cue:0:15:patch666_main_sequences.xml:16,,,,text,97.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:15:patch666_main_sequences.xml:16,,,,ulice stred,3,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:16:patch666_main_sequences.xml:17,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,DIM,71.5,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:16:patch666_main_sequences.xml:17,,,,text,71.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:16:patch666_main_sequences.xml:17,RSpiide3 2,6 SPIIDER 33CH Mode 3,,DIM,71.5,hard,2,,[],Cue/CueDatas/CueData
cue,cue:0:16:patch666_main_sequences.xml:17,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,DIM,71.5,hard,3,,[],Cue/CueDatas/CueData
cue,cue:0:16:patch666_main_sequences.xml:17,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,DIM,71.5,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:16:patch666_main_sequences.xml:17,RSpiide3 5,6 SPIIDER 33CH Mode 3,,DIM,71.5,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:16:patch666_main_sequences.xml:17,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,DIM,71.5,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:16:patch666_main_sequences.xml:17,,,,ulice left,3,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,DIM,50,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,50,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,PAN,-10.795881,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,-10.795881,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,TILT,-45.897923,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,-45.897923,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB1,40.550808,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,40.550808,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB2,43.874649,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,43.874649,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB3,9.9999997e-06,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,9.9999997e-06,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB5,56.125359,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,56.125359,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,ZOOM,64.5,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,64.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 2,6 SPIIDER 33CH Mode 3,,COLORRGB1,40.550808,hard,2,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 2,6 SPIIDER 33CH Mode 3,,COLORRGB2,43.874649,hard,2,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 2,6 SPIIDER 33CH Mode 3,,COLORRGB3,9.9999997e-06,hard,2,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 2,6 SPIIDER 33CH Mode 3,,COLORRGB5,56.12537,hard,2,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,56.12537,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,COLORRGB1,40.550808,hard,3,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,COLORRGB2,43.874649,hard,3,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,COLORRGB3,9.9999997e-06,hard,3,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,COLORRGB5,56.125359,hard,3,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,PAN,16.204123,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,16.204123,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,TILT,49.952053,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,49.952053,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB1,40.550808,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB2,43.874649,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB3,9.9999997e-06,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB5,56.125359,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,ZOOM,80,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,80,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB1,40.550808,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB2,43.874649,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB3,9.9999997e-06,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB5,56.125359,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,PAN,-16.195883,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,,,,text,-16.195883,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,TILT,49.952053,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB1,40.550808,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB2,43.874649,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB3,9.9999997e-06,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB5,56.125359,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,ZOOM,80,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,COLORRGB1,40.550808,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,COLORRGB2,43.874649,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,COLORRGB3,9.9999997e-06,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:17:patch666_main_sequences.xml:18,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,COLORRGB5,56.125359,hard,7,,[],Cue/CueDatas/CueData
