sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,preset_ref_count,preset_refs,preset_types
2,17,Rackove ve stredu unizono 3:36,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.33""]","[""0""]"
2,18,Rackove rostazeny nohy 5:05,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.17""]","[""0""]"
2,18,Rackove rostazeny nohy 5:05,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.49""]","[""0""]"
2,18,Rackove rostazeny nohy 5:05,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.49""]","[""0""]"
2,18,Rackove rostazeny nohy 5:05,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.17""]","[""0""]"
2,19,Usinani 6:24,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.25""]","[""0""]"
2,19,Usinani 6:24,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.25""]","[""0""]"
2,20,Solo Zacatek Bert,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.28""]","[""0""]"
2,20,Solo Zacatek Bert,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.28""]","[""0""]"
2,21,cela plocha,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.37""]","[""0""]"
2,21,cela plocha,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.37""]","[""0""]"
2,21,cela plocha,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.66""]","[""0""]"
2,21,cela plocha,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.37""]","[""0""]"
2,21,cela plocha,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.37""]","[""0""]"
2,21.5,Zpatky stred,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.76""]","[""0""]"
2,21.5,Zpatky stred,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.76""]","[""0""]"
2,22,Vilda,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.12""]","[""0""]"
2,25,Vilda odchazi,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.72""]","[""0""]"
2,26,Jonathan svicka,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.27""]","[""0""]"
2,26,Jonathan svicka,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.27""]","[""0""]"
2,27,Jonatan - ze svicky dopredu,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.81""]","[""0""]"
2,27,Jonatan - ze svicky dopredu,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.81""]","[""0""]"
2,3,Prichod tanecniku,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.49""]","[""0""]"
2,3,Prichod tanecniku,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.49""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,30.5,Soud - zelena- - bici hudba,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.20""]","[""0""]"
2,31,Soud - proces-Na-schody,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.15""]","[""0""]"
2,31,Soud - proces-Na-schody,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.15""]","[""0""]"
2,31,Soud - proces-Na-schody,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.21""]","[""0""]"
2,31,Soud - proces-Na-schody,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.21""]","[""0""]"
2,31,Soud - proces-Na-schody,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.21""]","[""0""]"
2,31,Soud - proces-Na-schody,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.21""]","[""0""]"
2,35,zustava sam LET- GESTO,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.23""]","[""0""]"
2,35,zustava sam LET- GESTO,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.23""]","[""0""]"
2,38,Vkladaji astery POZA se k lidem-zastavi se,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.26""]","[""0""]"
2,38,Vkladaji astery POZA se k lidem-zastavi se,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.26""]","[""0""]"
2,4,Hudba,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.18""]","[""0""]"
2,4,Hudba,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.65""]","[""0""]"
2,4,Hudba,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.66""]","[""0""]"
2,4,Hudba,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.18""]","[""0""]"
2,46,Velkej ptak,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.50""]","[""0""]"
2,46,Velkej ptak,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.50""]","[""0""]"
2,46,Velkej ptak,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.50""]","[""0""]"
2,46,Velkej ptak,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,mixed,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""DIM"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""SHUTTER"", ""TILT"", ""ZOOM""]",1,"[""0.50""]","[""0""]"
