sequence_number,sequence_name,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,dimmer,position,gobo,color,beam,focus,control,preset_refs,hard_value_count,preset_value_count
2,qju,78,Svicka,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,36,HelDGB8S 36,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.361,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,37,HelDGB8S 37,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.385,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,38,HelDGB8S 38,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.409,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,39,HelDGB8S 39,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.433,"[""H DIM=50.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,78,Svicka,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""P0.36 DIM=50.00"", ""P0.36 SHUTTER=18.90""]","[""P0.36 PAN=-5.13"", ""P0.36 TILT=104.65"", ""P0.36 POSITIONMSPEED=0.00""]",[],"[""P0.36 COLORMIXER=0.00"", ""P0.36 COLORRGB1=2.21"", ""P0.36 COLORRGB2=27.95"", ""P0.36 COLORRGB3=44.16"", ""P0.36 COLORRGB5=59.54"", ""P0.36 COLORMIXMODE=29.20""]","[""P0.36 ZOOM=18.00""]",[],"[""P0.36 LAMPCONTROL=0.00"", ""P0.36 CTC=0.00"", ""P0.36 PIXELEFFECTS=0.00"", ""P0.36 PIXELEFFECTSSPEED=0.00"", ""P0.36 PIXELEFFECTSFADE=0.00""]","[""0.36""]",0,17
2,qju,78,Svicka,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""P0.36 DIM=50.00"", ""P0.36 SHUTTER=18.90""]","[""P0.36 PAN=6.48"", ""P0.36 TILT=108.33"", ""P0.36 POSITIONMSPEED=0.00""]",[],"[""P0.36 COLORMIXER=0.00"", ""P0.36 COLORRGB1=2.21"", ""P0.36 COLORRGB2=27.95"", ""P0.36 COLORRGB3=44.16"", ""P0.36 COLORRGB5=59.54"", ""P0.36 COLORMIXMODE=29.20""]","[""P0.36 ZOOM=18.00""]",[],"[""P0.36 LAMPCONTROL=0.00"", ""P0.36 CTC=0.00"", ""P0.36 PIXELEFFECTS=0.00"", ""P0.36 PIXELEFFECTSSPEED=0.00"", ""P0.36 PIXELEFFECTSFADE=0.00""]","[""0.36""]",0,17
2,qju,78,Svicka,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,"[""H DIM=22.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,"[""H DIM=22.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,"[""H DIM=10.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=10.00""]",[],[],[],[],[],[],[],1,0
2,qju,78,Svicka,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00"", ""P0.36 DIM=50.00"", ""P0.36 SHUTTER=18.90""]","[""P0.36 PAN=2.70"", ""P0.36 TILT=110.40"", ""P0.36 POSITIONMSPEED=0.00""]",[],"[""P0.36 COLORMIXER=0.00"", ""P0.36 COLORRGB1=2.21"", ""P0.36 COLORRGB2=27.95"", ""P0.36 COLORRGB3=44.16"", ""P0.36 COLORRGB5=59.54"", ""P0.36 COLORMIXMODE=29.20""]","[""P0.36 ZOOM=18.00""]",[],"[""P0.36 LAMPCONTROL=0.00"", ""P0.36 CTC=0.00"", ""P0.36 PIXELEFFECTS=0.00"", ""P0.36 PIXELEFFECTSSPEED=0.00"", ""P0.36 PIXELEFFECTSFADE=0.00""]","[""0.36""]",1,17
2,qju,78,Svicka,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00"", ""P0.36 DIM=50.00"", ""P0.36 SHUTTER=18.90""]","[""P0.36 PAN=-2.70"", ""P0.36 TILT=110.40"", ""P0.36 POSITIONMSPEED=0.00""]",[],"[""P0.36 COLORMIXER=0.00"", ""P0.36 COLORRGB1=2.21"", ""P0.36 COLORRGB2=27.95"", ""P0.36 COLORRGB3=44.16"", ""P0.36 COLORRGB5=59.54"", ""P0.36 COLORMIXMODE=29.20""]","[""P0.36 ZOOM=18.00""]",[],"[""P0.36 LAMPCONTROL=0.00"", ""P0.36 CTC=0.00"", ""P0.36 PIXELEFFECTS=0.00"", ""P0.36 PIXELEFFECTSSPEED=0.00"", ""P0.36 PIXELEFFECTSFADE=0.00""]","[""0.36""]",1,17
2,qju,79,Roztancuje plochu - stred min eff,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,36,HelDGB8S 36,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.361,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,37,HelDGB8S 37,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.385,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,38,HelDGB8S 38,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.409,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,39,HelDGB8S 39,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.433,[],[],[],[],[],[],[],[],0,0
2,qju,79,Roztancuje plochu - stred min eff,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=24.00""]",[],[],[],[],[],[],[],1,0
2,qju,79,Roztancuje plochu - stred min eff,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=24.00""]",[],[],[],[],[],[],[],1,0
2,qju,79,Roztancuje plochu - stred min eff,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,"[""H DIM=57.75""]",[],[],[],[],[],[],[],1,0
2,qju,79,Roztancuje plochu - stred min eff,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=57.75""]",[],[],[],[],[],[],[],1,0
2,qju,79,Roztancuje plochu - stred min eff,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,79,Roztancuje plochu - stred min eff,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,36,HelDGB8S 36,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.361,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,37,HelDGB8S 37,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.385,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,38,HelDGB8S 38,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.409,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,39,HelDGB8S 39,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.433,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=100.00"", ""P0.36 DIM=50.00"", ""P0.36 SHUTTER=18.90""]","[""H PAN=-5.67"", ""H TILT=104.65"", ""P0.36 PAN=-5.13"", ""P0.36 TILT=104.65"", ""P0.36 POSITIONMSPEED=0.00""]",[],"[""P0.36 COLORMIXER=0.00"", ""P0.36 COLORRGB1=2.21"", ""P0.36 COLORRGB2=27.95"", ""P0.36 COLORRGB3=44.16"", ""P0.36 COLORRGB5=59.54"", ""P0.36 COLORMIXMODE=29.20""]","[""P0.36 ZOOM=18.00""]",[],"[""P0.36 LAMPCONTROL=0.00"", ""P0.36 CTC=0.00"", ""P0.36 PIXELEFFECTS=0.00"", ""P0.36 PIXELEFFECTSSPEED=0.00"", ""P0.36 PIXELEFFECTSFADE=0.00""]","[""0.36""]",3,17
2,qju,80,Flo konec sola stred,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=100.00"", ""P0.36 DIM=50.00"", ""P0.36 SHUTTER=18.90""]","[""H PAN=5.67"", ""H TILT=103.96"", ""P0.36 PAN=6.48"", ""P0.36 TILT=108.33"", ""P0.36 POSITIONMSPEED=0.00""]",[],"[""P0.36 COLORMIXER=0.00"", ""P0.36 COLORRGB1=2.21"", ""P0.36 COLORRGB2=27.95"", ""P0.36 COLORRGB3=44.16"", ""P0.36 COLORRGB5=59.54"", ""P0.36 COLORMIXMODE=29.20""]","[""P0.36 ZOOM=18.00""]",[],"[""P0.36 LAMPCONTROL=0.00"", ""P0.36 CTC=0.00"", ""P0.36 PIXELEFFECTS=0.00"", ""P0.36 PIXELEFFECTSSPEED=0.00"", ""P0.36 PIXELEFFECTSFADE=0.00""]","[""0.36""]",3,17
2,qju,80,Flo konec sola stred,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,80,Flo konec sola stred,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00"", ""P0.36 DIM=50.00"", ""P0.36 SHUTTER=18.90""]","[""H PAN=2.70"", ""H TILT=105.80"", ""P0.36 PAN=2.70"", ""P0.36 TILT=110.40"", ""P0.36 POSITIONMSPEED=0.00""]",[],"[""P0.36 COLORMIXER=0.00"", ""P0.36 COLORRGB1=2.21"", ""P0.36 COLORRGB2=27.95"", ""P0.36 COLORRGB3=44.16"", ""P0.36 COLORRGB5=59.54"", ""P0.36 COLORMIXMODE=29.20""]","[""P0.36 ZOOM=18.00""]",[],"[""P0.36 LAMPCONTROL=0.00"", ""P0.36 CTC=0.00"", ""P0.36 PIXELEFFECTS=0.00"", ""P0.36 PIXELEFFECTSSPEED=0.00"", ""P0.36 PIXELEFFECTSFADE=0.00""]","[""0.36""]",3,17
