id,preset_type,number,name,fixture_ids,channel_ids,patch_target_keys,fixture_details,references,source_file
preset:0.93:Studio54_preset_0.xml:61,0,0.93,zebrik zaver,18,,fixture:18,18 | Fixture 18,,exports\Studio54_preset_0.xml
preset:0.95:Studio54_preset_0.xml:62,0,0.95,Preset 0.95,11 12 13 16 17 18,,fixture:11 | fixture:12 | fixture:13 | fixture:16 | fixture:17 | fixture:18,11 | Fixture 11 || 12 | Fixture 12 || 13 | Fixture 13 || 16 | Fixture 16 || 17 | Fixture 17 || 18 | Fixture 18,,exports\Studio54_preset_0.xml
preset:2.1:Studio54_preset_2.xml:1,2,2.1,Preset 2.1,21 22 23 24 25 26,,fixture:21 | fixture:22 | fixture:23 | fixture:24 | fixture:25 | fixture:26,21 | Fixture 21 || 22 | Fixture 22 || 23 | Fixture 23 || 24 | Fixture 24 || 25 | Fixture 25 || 26 | Fixture 26,,exports\Studio54_preset_2.xml
preset:2.2:Studio54_preset_2.xml:2,2,2.2,Preset 2.2,21 22 23 24 25 26,,fixture:21 | fixture:22 | fixture:23 | fixture:24 | fixture:25 | fixture:26,21 | Fixture 21 || 22 | Fixture 22 || 23 | Fixture 23 || 24 | Fixture 24 || 25 | Fixture 25 || 26 | Fixture 26,,exports\Studio54_preset_2.xml
preset:0.1:Tram_Analyz_preset_0.xml:1,0,0.1,Kontra Zaklad,103 104 105 106,,fixture:103 | fixture:104 | fixture:105 | fixture:106,103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166,,exports\Tram_Analyz_preset_0.xml
preset:0.3:Tram_Analyz_preset_0.xml:2,0,0.3,Schody,103 106,,fixture:103 | fixture:106,103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166,,exports\Tram_Analyz_preset_0.xml
preset:0.4:Tram_Analyz_preset_0.xml:3,0,0.4,tepla vsude,101 102 103 104 105 106 107 108 201 202,,fixture:101 | fixture:102 | fixture:103 | fixture:104 | fixture:105 | fixture:106 | fixture:107 | fixture:108 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166 || 107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.5:Tram_Analyz_preset_0.xml:4,0,0.5,front,101 102 201 202,,fixture:101 | fixture:102 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.6:Tram_Analyz_preset_0.xml:5,0,0.6,Zeme Pruvany,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.7:Tram_Analyz_preset_0.xml:6,0,0.7,BertZjeveni,101 102,,fixture:101 | fixture:102,101 | Fixture 101 || 102 | Fixture 102,,exports\Tram_Analyz_preset_0.xml
preset:0.8:Tram_Analyz_preset_0.xml:7,0,0.8,Usinani,105,,fixture:105,105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133,,exports\Tram_Analyz_preset_0.xml
preset:0.9:Tram_Analyz_preset_0.xml:8,0,0.9,Preset 0.9,21 2 3 4 5 6 7 8 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,,fixture:21 | subfixture:21:2 | subfixture:21:3 | subfixture:21:4 | subfixture:21:5 | subfixture:21:6 | subfixture:21:7 | subfixture:21:8 | fixture:22 | subfixture:22:2 | subfixture:22:3 | subfixture:22:4 | subfixture:22:5 | subfixture:22:6 | subfixture:22:7 | subfixture:22:8 | fixture:23 | subfixture:23:2 | subfixture:23:3 | subfixture:23:4 | subfixture:23:5 | subfixture:23:6 | subfixture:23:7 | subfixture:23:8 | fixture:24 | subfixture:24:2 | subfixture:24:3 | subfixture:24:4 | subfixture:24:5 | subfixture:24:6 | subfixture:24:7 | subfixture:24:8 | fixture:25 | subfixture:25:2 | subfixture:25:3 | subfixture:25:4 | subfixture:25:5 | subfixture:25:6 | subfixture:25:7 | subfixture:25:8 | fixture:26 | subfixture:26:2 | subfixture:26:3 | subfixture:26:4 | subfixture:26:5 | subfixture:26:6 | subfixture:26:7 | subfixture:26:8 | fixture:27 | subfixture:27:2 | subfixture:27:3 | subfixture:27:4 | subfixture:27:5 | subfixture:27:6 | subfixture:27:7 | subfixture:27:8 | fixture:28 | subfixture:28:2 | subfixture:28:3 | subfixture:28:4 | subfixture:28:5 | subfixture:28:6 | subfixture:28:7 | subfixture:28:8 | fixture:29 | subfixture:29:2 | subfixture:29:3 | subfixture:29:4 | subfixture:29:5 | subfixture:29:6 | subfixture:29:7 | subfixture:29:8 | fixture:30 | subfixture:30:2 | subfixture:30:3 | subfixture:30:4 | subfixture:30:5 | subfixture:30:6 | subfixture:30:7 | subfixture:30:8 | fixture:31 | subfixture:31:2 | subfixture:31:3 | subfixture:31:4 | subfixture:31:5 | subfixture:31:6 | subfixture:31:7 | subfixture:31:8 | fixture:32 | subfixture:32:2 | subfixture:32:3 | subfixture:32:4 | subfixture:32:5 | subfixture:32:6 | subfixture:32:7 | subfixture:32:8 | fixture:33 | subfixture:33:2 | subfixture:33:3 | subfixture:33:4 | subfixture:33:5 | subfixture:33:6 | subfixture:33:7 | subfixture:33:8 | fixture:34 | subfixture:34:2 | subfixture:34:3 | subfixture:34:4 | subfixture:34:5 | subfixture:34:6 | subfixture:34:7 | subfixture:34:8 | fixture:35 | subfixture:35:2 | subfixture:35:3 | subfixture:35:4 | subfixture:35:5 | subfixture:35:6 | subfixture:35:7 | subfixture:35:8 | fixture:36 | subfixture:36:2 | subfixture:36:3 | subfixture:36:4 | subfixture:36:5 | subfixture:36:6 | subfixture:36:7 | subfixture:36:8 | fixture:37 | subfixture:37:2 | subfixture:37:3 | subfixture:37:4 | subfixture:37:5 | subfixture:37:6 | subfixture:37:7 | subfixture:37:8 | fixture:38 | subfixture:38:2 | subfixture:38:3 | subfixture:38:4 | subfixture:38:5 | subfixture:38:6 | subfixture:38:7 | subfixture:38:8 | fixture:39 | subfixture:39:2 | subfixture:39:3 | subfixture:39:4 | subfixture:39:5 | subfixture:39:6 | subfixture:39:7 | subfixture:39:8,21 | Fixture 21 || 2 | Fixture 2 || 3 | Fixture 3 || 4 | Fixture 4 || 5 | Fixture 5 || 6 | Fixture 6 || 7 | Fixture 7 || 8 | Fixture 8 || 22 | Fixture 22 || 23 | Fixture 23 || 24 | Fixture 24 || 25 | Fixture 25 || 26 | Fixture 26 || 27 | Fixture 27 || 28 | Fixture 28 || 29 | Fixture 29 || 30 | Fixture 30 || 31 | Fixture 31 || 32 | Fixture 32 || 33 | Fixture 33 || 34 | Fixture 34 || 35 | Fixture 35 || 36 | Fixture 36 || 37 | Fixture 37 || 38 | Fixture 38 || 39 | Fixture 39,,exports\Tram_Analyz_preset_0.xml
preset:0.10:Tram_Analyz_preset_0.xml:9,0,0.10,VildaZjeveniZed,107,,fixture:107,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271,,exports\Tram_Analyz_preset_0.xml
preset:0.11:Tram_Analyz_preset_0.xml:10,0,0.11,Eff Front,101 2 102 201 202,,fixture:101 | subfixture:101:2 | fixture:102 | subfixture:102:2 | fixture:201 | subfixture:201:2 | fixture:202 | subfixture:202:2,101 | Fixture 101 || 2 | Fixture 2 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.12:Tram_Analyz_preset_0.xml:11,0,0.12,Vilda,106,,fixture:106,106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166,,exports\Tram_Analyz_preset_0.xml
preset:0.13:Tram_Analyz_preset_0.xml:12,0,0.13,q80-flo,101 102,,fixture:101 | fixture:102,101 | Fixture 101 || 102 | Fixture 102,,exports\Tram_Analyz_preset_0.xml
preset:0.14:Tram_Analyz_preset_0.xml:13,0,0.14,Zeme pruvany,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.15:Tram_Analyz_preset_0.xml:14,0,0.15,soud2,101 102,,fixture:101 | fixture:102,101 | Fixture 101 || 102 | Fixture 102,,exports\Tram_Analyz_preset_0.xml
preset:0.16:Tram_Analyz_preset_0.xml:15,0,0.16,Start Front,101 102 201 202,,fixture:101 | fixture:102 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.17:Tram_Analyz_preset_0.xml:16,0,0.17,Q6-9,101 102 201 202,,fixture:101 | fixture:102 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.18:Tram_Analyz_preset_0.xml:17,0,0.18,F-DoHnizda,102 202,,fixture:102 | fixture:202,102 | Fixture 102 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.19:Tram_Analyz_preset_0.xml:18,0,0.19,Zeme Q6,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.20:Tram_Analyz_preset_0.xml:19,0,0.20,Soud,101 102 103 104 105 106 107 108 201 202,,fixture:101 | fixture:102 | fixture:103 | fixture:104 | fixture:105 | fixture:106 | fixture:107 | fixture:108 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166 || 107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.21:Tram_Analyz_preset_0.xml:20,0,0.21,Soud 2,104 105 107 108,,fixture:104 | fixture:105 | fixture:107 | fixture:108,104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.22:Tram_Analyz_preset_0.xml:21,0,0.22,Vrch Labus,104 105,,fixture:104 | fixture:105,104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133,,exports\Tram_Analyz_preset_0.xml
preset:0.23:Tram_Analyz_preset_0.xml:22,0,0.23,stred,102 202,,fixture:102 | fixture:202,102 | Fixture 102 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.24:Tram_Analyz_preset_0.xml:23,0,0.24,Prava strana,101 201,,fixture:101 | fixture:201,101 | Fixture 101 || 201 | Fixture 201,,exports\Tram_Analyz_preset_0.xml
preset:0.25:Tram_Analyz_preset_0.xml:24,0,0.25,Zeme Usinani Q19,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.26:Tram_Analyz_preset_0.xml:25,0,0.26,Pruvany,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.27:Tram_Analyz_preset_0.xml:26,0,0.27,Svicka kontra,104 105,,fixture:104 | fixture:105,104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133,,exports\Tram_Analyz_preset_0.xml
preset:0.28:Tram_Analyz_preset_0.xml:27,0,0.28,BertStartSolo,101 102,,fixture:101 | fixture:102,101 | Fixture 101 || 102 | Fixture 102,,exports\Tram_Analyz_preset_0.xml
preset:0.30:Tram_Analyz_preset_0.xml:28,0,0.30,Florian,101 102 103 106 201 202,,fixture:101 | fixture:102 | fixture:103 | fixture:106 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.32:Tram_Analyz_preset_0.xml:29,0,0.32,Bert sokl,107,,fixture:107,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271,,exports\Tram_Analyz_preset_0.xml
preset:0.33:Tram_Analyz_preset_0.xml:30,0,0.33,Front-UZnizono,101 102 201 202,,fixture:101 | fixture:102 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.34:Tram_Analyz_preset_0.xml:31,0,0.34,Pruvany rackove,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.36:Tram_Analyz_preset_0.xml:32,0,0.36,STREDSTRED FRONT,101 102 201 202,,fixture:101 | fixture:102 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.37:Tram_Analyz_preset_0.xml:33,0,0.37,Front Velky,101 102 201 202,,fixture:101 | fixture:102 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.42:Tram_Analyz_preset_0.xml:34,0,0.42,Asteta Main,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40,,fixture:1 | subfixture:1:2 | subfixture:1:3 | subfixture:1:4 | subfixture:1:5 | subfixture:1:6 | subfixture:1:7 | subfixture:1:8 | fixture:2 | subfixture:2:2 | subfixture:2:3 | subfixture:2:4 | subfixture:2:5 | subfixture:2:6 | subfixture:2:7 | subfixture:2:8 | fixture:3 | subfixture:3:2 | subfixture:3:3 | subfixture:3:4 | subfixture:3:5 | subfixture:3:6 | subfixture:3:7 | subfixture:3:8 | fixture:4 | subfixture:4:2 | subfixture:4:3 | subfixture:4:4 | subfixture:4:5 | subfixture:4:6 | subfixture:4:7 | subfixture:4:8 | fixture:5 | subfixture:5:2 | subfixture:5:3 | subfixture:5:4 | subfixture:5:5 | subfixture:5:6 | subfixture:5:7 | subfixture:5:8 | fixture:6 | subfixture:6:2 | subfixture:6:3 | subfixture:6:4 | subfixture:6:5 | subfixture:6:6 | subfixture:6:7 | subfixture:6:8 | fixture:7 | subfixture:7:2 | subfixture:7:3 | subfixture:7:4 | subfixture:7:5 | subfixture:7:6 | subfixture:7:7 | subfixture:7:8 | fixture:8 | subfixture:8:2 | subfixture:8:3 | subfixture:8:4 | subfixture:8:5 | subfixture:8:6 | subfixture:8:7 | subfixture:8:8 | fixture:9 | subfixture:9:2 | subfixture:9:3 | subfixture:9:4 | subfixture:9:5 | subfixture:9:6 | subfixture:9:7 | subfixture:9:8 | fixture:10 | subfixture:10:2 | subfixture:10:3 | subfixture:10:4 | subfixture:10:5 | subfixture:10:6 | subfixture:10:7 | subfixture:10:8 | fixture:11 | subfixture:11:2 | subfixture:11:3 | subfixture:11:4 | subfixture:11:5 | subfixture:11:6 | subfixture:11:7 | subfixture:11:8 | fixture:12 | subfixture:12:2 | subfixture:12:3 | subfixture:12:4 | subfixture:12:5 | subfixture:12:6 | subfixture:12:7 | subfixture:12:8 | fixture:13 | subfixture:13:2 | subfixture:13:3 | subfixture:13:4 | subfixture:13:5 | subfixture:13:6 | subfixture:13:7 | subfixture:13:8 | fixture:14 | subfixture:14:2 | subfixture:14:3 | subfixture:14:4 | subfixture:14:5 | subfixture:14:6 | subfixture:14:7 | subfixture:14:8 | fixture:15 | subfixture:15:2 | subfixture:15:3 | subfixture:15:4 | subfixture:15:5 | subfixture:15:6 | subfixture:15:7 | subfixture:15:8 | fixture:16 | subfixture:16:2 | subfixture:16:3 | subfixture:16:4 | subfixture:16:5 | subfixture:16:6 | subfixture:16:7 | subfixture:16:8 | fixture:17 | subfixture:17:2 | subfixture:17:3 | subfixture:17:4 | subfixture:17:5 | subfixture:17:6 | subfixture:17:7 | subfixture:17:8 | fixture:18 | subfixture:18:2 | subfixture:18:3 | subfixture:18:4 | subfixture:18:5 | subfixture:18:6 | subfixture:18:7 | subfixture:18:8 | fixture:19 | subfixture:19:2 | subfixture:19:3 | subfixture:19:4 | subfixture:19:5 | subfixture:19:6 | subfixture:19:7 | subfixture:19:8 | fixture:20 | subfixture:20:2 | subfixture:20:3 | subfixture:20:4 | subfixture:20:5 | subfixture:20:6 | subfixture:20:7 | subfixture:20:8 | fixture:21 | subfixture:21:2 | subfixture:21:3 | subfixture:21:4 | subfixture:21:5 | subfixture:21:6 | subfixture:21:7 | subfixture:21:8 | fixture:22 | subfixture:22:2 | subfixture:22:3 | subfixture:22:4 | subfixture:22:5 | subfixture:22:6 | subfixture:22:7 | subfixture:22:8 | fixture:23 | subfixture:23:2 | subfixture:23:3 | subfixture:23:4 | subfixture:23:5 | subfixture:23:6 | subfixture:23:7 | subfixture:23:8 | fixture:24 | subfixture:24:2 | subfixture:24:3 | subfixture:24:4 | subfixture:24:5 | subfixture:24:6 | subfixture:24:7 | subfixture:24:8 | fixture:25 | subfixture:25:2 | subfixture:25:3 | subfixture:25:4 | subfixture:25:5 | subfixture:25:6 | subfixture:25:7 | subfixture:25:8 | fixture:26 | subfixture:26:2 | subfixture:26:3 | subfixture:26:4 | subfixture:26:5 | subfixture:26:6 | subfixture:26:7 | subfixture:26:8 | fixture:27 | subfixture:27:2 | subfixture:27:3 | subfixture:27:4 | subfixture:27:5 | subfixture:27:6 | subfixture:27:7 | subfixture:27:8 | fixture:28 | subfixture:28:2 | subfixture:28:3 | subfixture:28:4 | subfixture:28:5 | subfixture:28:6 | subfixture:28:7 | subfixture:28:8 | fixture:29 | subfixture:29:2 | subfixture:29:3 | subfixture:29:4 | subfixture:29:5 | subfixture:29:6 | subfixture:29:7 | subfixture:29:8 | fixture:30 | subfixture:30:2 | subfixture:30:3 | subfixture:30:4 | subfixture:30:5 | subfixture:30:6 | subfixture:30:7 | subfixture:30:8 | fixture:31 | subfixture:31:2 | subfixture:31:3 | subfixture:31:4 | subfixture:31:5 | subfixture:31:6 | subfixture:31:7 | subfixture:31:8 | fixture:32 | subfixture:32:2 | subfixture:32:3 | subfixture:32:4 | subfixture:32:5 | subfixture:32:6 | subfixture:32:7 | subfixture:32:8 | fixture:33 | subfixture:33:2 | subfixture:33:3 | subfixture:33:4 | subfixture:33:5 | subfixture:33:6 | subfixture:33:7 | subfixture:33:8 | fixture:34 | subfixture:34:2 | subfixture:34:3 | subfixture:34:4 | subfixture:34:5 | subfixture:34:6 | subfixture:34:7 | subfixture:34:8 | fixture:35 | subfixture:35:2 | subfixture:35:3 | subfixture:35:4 | subfixture:35:5 | subfixture:35:6 | subfixture:35:7 | subfixture:35:8 | fixture:36 | subfixture:36:2 | subfixture:36:3 | subfixture:36:4 | subfixture:36:5 | subfixture:36:6 | subfixture:36:7 | subfixture:36:8 | fixture:37 | subfixture:37:2 | subfixture:37:3 | subfixture:37:4 | subfixture:37:5 | subfixture:37:6 | subfixture:37:7 | subfixture:37:8 | fixture:38 | subfixture:38:2 | subfixture:38:3 | subfixture:38:4 | subfixture:38:5 | subfixture:38:6 | subfixture:38:7 | subfixture:38:8 | fixture:39 | subfixture:39:2 | subfixture:39:3 | subfixture:39:4 | subfixture:39:5 | subfixture:39:6 | subfixture:39:7 | subfixture:39:8 | fixture:40 | subfixture:40:2 | subfixture:40:3 | subfixture:40:4 | subfixture:40:5 | subfixture:40:6 | subfixture:40:7 | subfixture:40:8,1 | Fixture 1 || 2 | Fixture 2 || 3 | Fixture 3 || 4 | Fixture 4 || 5 | Fixture 5 || 6 | Fixture 6 || 7 | Fixture 7 || 8 | Fixture 8 || 9 | Fixture 9 || 10 | Fixture 10 || 11 | Fixture 11 || 12 | Fixture 12 || 13 | Fixture 13 || 14 | Fixture 14 || 15 | Fixture 15 || 16 | Fixture 16 || 17 | Fixture 17 || 18 | Fixture 18 || 19 | Fixture 19 || 20 | Fixture 20 || 21 | Fixture 21 || 22 | Fixture 22 || 23 | Fixture 23 || 24 | Fixture 24 || 25 | Fixture 25 || 26 | Fixture 26 || 27 | Fixture 27 || 28 | Fixture 28 || 29 | Fixture 29 || 30 | Fixture 30 || 31 | Fixture 31 || 32 | Fixture 32 || 33 | Fixture 33 || 34 | Fixture 34 || 35 | Fixture 35 || 36 | Fixture 36 || 37 | Fixture 37 || 38 | Fixture 38 || 39 | Fixture 39 || 40 | Fixture 40,,exports\Tram_Analyz_preset_0.xml
preset:0.43:Tram_Analyz_preset_0.xml:35,0,0.43,pravej roh zem,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.44:Tram_Analyz_preset_0.xml:36,0,0.44,Levy sokl,106,,fixture:106,106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166,,exports\Tram_Analyz_preset_0.xml
preset:0.49:Tram_Analyz_preset_0.xml:37,0,0.49,Do zdi-Start,107 108,,fixture:107 | fixture:108,107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.50:Tram_Analyz_preset_0.xml:38,0,0.50,Spot Stred,101 102 201 202,,fixture:101 | fixture:102 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.53:Tram_Analyz_preset_0.xml:39,0,0.53,Kalibrace-stredni zadni kostka,103 104 105 106 107 108,,fixture:103 | fixture:104 | fixture:105 | fixture:106 | fixture:107 | fixture:108,103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166 || 107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.54:Tram_Analyz_preset_0.xml:40,0,0.54,Kalibrace - stredy,103 104 105 106,,fixture:103 | fixture:104 | fixture:105 | fixture:106,103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166,,exports\Tram_Analyz_preset_0.xml
preset:0.55:Tram_Analyz_preset_0.xml:41,0,0.55,Kalibrace kostky,103 104 105 106 107 108,,fixture:103 | fixture:104 | fixture:105 | fixture:106 | fixture:107 | fixture:108,103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166 || 107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304,,exports\Tram_Analyz_preset_0.xml
preset:0.56:Tram_Analyz_preset_0.xml:42,0,0.56,Preset 0.56,101 102 103 104 105 106 107 108 201 202,,fixture:101 | fixture:102 | fixture:103 | fixture:104 | fixture:105 | fixture:106 | fixture:107 | fixture:108 | fixture:201 | fixture:202,101 | Fixture 101 || 102 | Fixture 102 || 103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067 || 104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133 || 106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166 || 107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271 || 108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304 || 201 | Fixture 201 || 202 | Fixture 202,,exports\Tram_Analyz_preset_0.xml
preset:0.57:Tram_Analyz_preset_0.xml:43,0,0.57,Prave schodiste,103,,fixture:103,103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067,,exports\Tram_Analyz_preset_0.xml
preset:0.58:Tram_Analyz_preset_0.xml:44,0,0.58,Prave schodiste-Klouzacka,103,,fixture:103,103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067,,exports\Tram_Analyz_preset_0.xml
preset:0.60:Tram_Analyz_preset_0.xml:45,0,0.60,Q53 zacatek TRIO,104 105,,fixture:104 | fixture:105,104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100 || 105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133,,exports\Tram_Analyz_preset_0.xml
preset:0.65:Tram_Analyz_preset_0.xml:46,0,0.65,Hnizdo,105,,fixture:105,105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133,,exports\Tram_Analyz_preset_0.xml
preset:0.66:Tram_Analyz_preset_0.xml:47,0,0.66,Jirka-Schody,106,,fixture:106,106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166,,exports\Tram_Analyz_preset_0.xml
preset:0.68:Tram_Analyz_preset_0.xml:48,0,0.68,Zed Wilds,106,,fixture:106,106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166,,exports\Tram_Analyz_preset_0.xml
