sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
10,61,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,61,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,61,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,61,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,61,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,63,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,1,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,2,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,3,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,4,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,5,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,6,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,7,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,8,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,64,jdou dopredu,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,64,jdou dopredu,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,21,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,22,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,23,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,24,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,25,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,26,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,111,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,65,final flash,112,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,1,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,2,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,3,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,4,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,5,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,6,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,7,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,8,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,66,konec,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,111,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,66,konec,112,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,67,Stych Miki Jede lavka,4,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,67,Stych Miki Jede lavka,8,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,67,Stych Miki Jede lavka,15,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,68,Ondra klavir satna,1,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,68,Ondra klavir satna,2,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,68,Ondra klavir satna,3,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,68,Ondra klavir satna,5,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,68,Ondra klavir satna,6,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,68,Ondra klavir satna,7,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,68,Ondra klavir satna,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,none,0,[],1,"[""DIM""]",0,[],[]
10,68,Ondra klavir satna,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,13,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,14,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,71,miki ji pripali,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,14,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,72,STYCH Dotancuji steluje mu motylka,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,75,Projede Lavka,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,76,ondra hodi koukain novy track,11,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,78,Miki odchazi od misky s koksem,14,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,80.6,signal,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,81,disko gula dolu,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,1,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,2,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,3,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,4,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,5,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,6,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,7,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,8,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,82,buzno tanec,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,82,buzno tanec,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,83,buzno duet 2,11,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,83,buzno duet 2,12,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,83,buzno duet 2,17,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,83,buzno duet 2,18,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,1,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,2,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,3,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,4,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,5,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,6,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,7,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,8,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,84,Gobo sex,11,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,12,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,13,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,14,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,16,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,17,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,18,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,84,Gobo sex,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,none,0,[],1,"[""DIM""]",0,[],[]
10,85,groupen sex,1,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,2,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,3,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,4,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,5,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,6,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,7,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,8,,,,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
10,85,groupen sex,11,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,85,groupen sex,12,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,85,groupen sex,13,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,85,groupen sex,15,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,85,groupen sex,16,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,85,groupen sex,17,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,85,groupen sex,18,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,14,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,15,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,87,shluk na stredu STYCH pryc,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,14,,,,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,20,,,,none,0,[],0,[],0,[],[]
10,88,STROBO,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,none,0,[],1,"[""DIM""]",0,[],[]
10,88,STROBO,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
10,89,koks KOUR GARAZ,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
