sequence_number,sequence_name,cue_number,cue_name,trigger,fade,delay,command,fixture_ids,fixture_details,references,preset_refs,effect_refs,group_refs,dimmer_value_count,hard_value_count,hard_value_attributes,hard_value_preview,source_file
2,qju,53,Zacatek trio EFF 16,,18,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 101, 102, 103, 104, 105, 106, 107, 108, 201, 202, 1001, 1002, 1003, 1004]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""10 | Fixture 10"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""19 | Fixture 19"", ""20 | Fixture 20"", ""21 | Fixture 21"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""33 | Fixture 33"", ""34 | Fixture 34"", ""35 | Fixture 35"", ""36 | Fixture 36"", ""37 | Fixture 37"", ""38 | Fixture 38"", ""39 | Fixture 39"", ""101 | Fixture 101"", ""102 | Fixture 102"", ""103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067"", ""104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100"", ""105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133"", ""106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166"", ""107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271"", ""108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304"", ""201 | Fixture 201"", ""202 | Fixture 202"", ""1001"", ""1002"", ""1003"", ""1004""]","[""preset:0.57"", ""preset:0.60"", ""preset:0.44""]","[""preset:0.44"", ""preset:0.57"", ""preset:0.60""]",[],[],53,14,"[""PAN"", ""TILT"", ""ZOOM"", ""basic_fade"", ""text""]","[{""attribute"": ""text"", ""raw_value"": ""\""Preteka to samo\"""", ""fixture_id"": null}, {""attribute"": ""PAN"", ""raw_value"": ""2.70"", ""fixture_id"": 101}, {""attribute"": ""TILT"", ""raw_value"": ""113.85"", ""fixture_id"": 101}, {""attribute"": ""ZOOM"", ""raw_value"": ""12.50"", ""fixture_id"": 101}, {""attribute"": ""PAN"", ""raw_value"": ""-2.70"", ""fixture_id"": 102}, {""attribute"": ""TILT"", ""raw_value"": ""113.85"", ""fixture_id"": 102}, {""attribute"": ""ZOOM"", ""raw_value"": ""12.50"", ""fixture_id"": 102}, {""attribute"": ""PAN"", ""raw_value"": ""2.70"", ""fixture_id"": 201}, {""attribute"": ""TILT"", ""raw_value"": ""113.85"", ""fixture_id"": 201}, {""attribute"": ""ZOOM"", ""raw_value"": ""12.50"", ""fixture_id"": 201}, {""attribute"": ""PAN"", ""raw_value"": ""-2.70"", ""fixture_id"": 202}, {""attribute"": ""TILT"", ""raw_value"": ""113.85"", ""fixture_id"": 202}, {""attribute"": ""ZOOM"", ""raw_value"": ""12.50"", ""fixture_id"": 202}, {""attribute"": ""basic_fade"", ""raw_value"": ""18.00"", ""fixture_id"": null}]",exports\Tram_Analyz_main_sequences.xml
2,qju,54,TRIO do prostoru,,15,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 101, 102, 103, 104, 105, 106, 107, 108, 201, 202]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""10 | Fixture 10"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""19 | Fixture 19"", ""20 | Fixture 20"", ""21 | Fixture 21"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""33 | Fixture 33"", ""34 | Fixture 34"", ""35 | Fixture 35"", ""36 | Fixture 36"", ""37 | Fixture 37"", ""38 | Fixture 38"", ""39 | Fixture 39"", ""101 | Fixture 101"", ""102 | Fixture 102"", ""103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067"", ""104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100"", ""105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133"", ""106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166"", ""107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271"", ""108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304"", ""201 | Fixture 201"", ""202 | Fixture 202""]","[""preset:0.6""]","[""preset:0.6""]",[],[],33,32,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT"", ""ZOOM"", ""basic_fade"", ""text""]","[{""attribute"": ""text"", ""raw_value"": ""6:20:38 cink"", ""fixture_id"": null}, {""attribute"": ""PAN"", ""raw_value"": ""13.50"", ""fixture_id"": 101}, {""attribute"": ""TILT"", ""raw_value"": ""110.40"", ""fixture_id"": 101}, {""attribute"": ""ZOOM"", ""raw_value"": ""60.00"", ""fixture_id"": 101}, {""attribute"": ""PAN"", ""raw_value"": ""-13.50"", ""fixture_id"": 102}, {""attribute"": ""TILT"", ""raw_value"": ""110.40"", ""fixture_id"": 102}, {""attribute"": ""ZOOM"", ""raw_value"": ""60.00"", ""fixture_id"": 102}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""32.19"", ""fixture_id"": 104}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""16.50"", ""fixture_id"": 104}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 104}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""67.81"", ""fixture_id"": 104}, {""attribute"": ""ZOOM"", ""raw_value"": ""79.50"", ""fixture_id"": 104}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""32.19"", ""fixture_id"": 105}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""16.50"", ""fixture_id"": 105}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 105}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""67.81"", ""fixture_id"": 105}, {""attribute"": ""ZOOM"", ""raw_value"": ""79.50"", ""fixture_id"": 105}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""41.31"", ""fixture_id"": 107}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""35.05"", ""fixture_id"": 107}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 107}]",exports\Tram_Analyz_main_sequences.xml
2,qju,55,Groteska boj o zradlo - Velikeho racka,,10,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 101, 102, 103, 104, 105, 106, 107, 108, 201, 202]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""10 | Fixture 10"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""19 | Fixture 19"", ""20 | Fixture 20"", ""21 | Fixture 21"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""33 | Fixture 33"", ""34 | Fixture 34"", ""35 | Fixture 35"", ""36 | Fixture 36"", ""37 | Fixture 37"", ""38 | Fixture 38"", ""39 | Fixture 39"", ""40 | Fixture 40"", ""101 | Fixture 101"", ""102 | Fixture 102"", ""103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067"", ""104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100"", ""105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133"", ""106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166"", ""107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271"", ""108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304"", ""201 | Fixture 201"", ""202 | Fixture 202""]","[""preset:0.16""]","[""preset:0.16""]",[],[],45,152,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT"", ""ZOOM"", ""basic_fade"", ""text""]","[{""attribute"": ""text"", ""raw_value"": ""\""Velikeho Racka\"""", ""fixture_id"": null}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""100.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""100.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""100.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 4}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""100.00"", ""fixture_id"": 4}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 4}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""100.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 6}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""100.00"", ""fixture_id"": 6}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 6}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 7}]",exports\Tram_Analyz_main_sequences.xml
2,qju,56,Vrsek J,,15,,,"[103, 104, 105, 106]","[""103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067"", ""104 | RSpiide3 4 | 7 Robin Spiider Mode 3 | 4.100"", ""105 | RSpiide3 5 | 7 Robin Spiider Mode 3 | 4.133"", ""106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166""]","[""preset:0.22""]","[""preset:0.22""]",[],[],2,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""15.00"", ""fixture_id"": null}]",exports\Tram_Analyz_main_sequences.xml
2,qju,57,Patrik ON,,,,,"[13, 2, 3, 4, 5, 6, 7, 8]","[""13 | Fixture 13"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]","[""preset:4.10""]","[""preset:4.10""]",[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,58,Patrik OFF,,,,,"[13, 2, 3, 4, 5, 6, 7, 8]","[""13 | Fixture 13"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]",[],[],[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,59,Patrik zavola ptaky Florian sokl.,,5,,,[103],"[""103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067""]","[""preset:0.58""]","[""preset:0.58""]",[],[],1,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""5.00"", ""fixture_id"": null}]",exports\Tram_Analyz_main_sequences.xml
2,qju,60,Patrik ON,,,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16""]","[""preset:4.1""]","[""preset:4.1""]",[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,61,Patrik OFF,,,,,"[13, 2, 3, 4, 5, 6, 7, 8]","[""13 | Fixture 13"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]",[],[],[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,62,Klara ON,,,,,"[16, 2, 3, 4, 5, 6, 7, 8]","[""16 | Fixture 16"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]","[""preset:4.10""]","[""preset:4.10""]",[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,63,Adri,,,,,"[5, 2, 3, 4, 6, 7, 8, 15]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""15 | Fixture 15""]","[""preset:4.10""]","[""preset:4.10""]",[],[],2,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,64,Nat,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""9 | Fixture 9"", ""10 | Fixture 10"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""19 | Fixture 19"", ""20 | Fixture 20"", ""21 | Fixture 21"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""33 | Fixture 33"", ""34 | Fixture 34"", ""35 | Fixture 35"", ""36 | Fixture 36"", ""37 | Fixture 37"", ""38 | Fixture 38"", ""39 | Fixture 39"", ""40 | Fixture 40""]","[""preset:4.10""]","[""preset:4.10""]",[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,65,Ter,,,,,"[8, 2, 3, 4, 5, 6, 7]","[""8 | Fixture 8"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7""]",[],[],[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,66,Pat,,,,,"[13, 2, 3, 4, 5, 6, 7, 8]","[""13 | Fixture 13"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]",[],[],[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,67,Jdou na schody,,15,,,"[107, 108]","[""107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271"", ""108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304""]",[],[],[],[],2,5,"[""PAN"", ""TILT"", ""basic_fade""]","[{""attribute"": ""PAN"", ""raw_value"": ""45.63"", ""fixture_id"": 107}, {""attribute"": ""TILT"", ""raw_value"": ""-88.55"", ""fixture_id"": 107}, {""attribute"": ""PAN"", ""raw_value"": ""-53.73"", ""fixture_id"": 108}, {""attribute"": ""TILT"", ""raw_value"": ""-92.00"", ""fixture_id"": 108}, {""attribute"": ""basic_fade"", ""raw_value"": ""15.00"", ""fixture_id"": null}]",exports\Tram_Analyz_main_sequences.xml
2,qju,68,Astery off,,,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16""]",[],[],[],[],5,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,69,Astery ON,,,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16""]",[],[],[],[],5,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,70,Astery off,,,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16""]",[],[],[],[],5,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,71,Astery ON,,,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16""]",[],[],[],[],5,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,72,Astery off,,,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16""]",[],[],[],[],5,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,73,Astery ON,,,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16""]",[],[],[],[],5,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,74,Naty OFF,,,,,"[15, 2, 3, 4, 5, 6, 7, 8]","[""15 | Fixture 15"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]",[],[],[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,75,Naty ON,,,,,"[15, 2, 3, 4, 5, 6, 7, 8]","[""15 | Fixture 15"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]",[],[],[],[],1,0,[],[],exports\Tram_Analyz_main_sequences.xml
2,qju,76,J+F duet - S hudbou,,8,,,"[5, 2, 3, 4, 6, 7, 8, 13, 15, 16, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 40, 101, 102, 103, 106, 107, 108, 201, 202, 1005, 1006]","[""5 | Fixture 5"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""21 | Fixture 21"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""40 | Fixture 40"", ""101 | Fixture 101"", ""102 | Fixture 102"", ""103 | RSpiide3 3 | 7 Robin Spiider Mode 3 | 4.067"", ""106 | RSpiide3 6 | 7 Robin Spiider Mode 3 | 4.166"", ""107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271"", ""108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304"", ""201 | Fixture 201"", ""202 | Fixture 202"", ""1005"", ""1006""]",[],[],[],[],36,88,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM"", ""basic_fade"", ""text""]","[{""attribute"": ""text"", ""raw_value"": ""7:00:00:00"", ""fixture_id"": null}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 40}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""100.00"", ""fixture_id"": 40}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 40}, {""attribute"": ""PAN"", ""raw_value"": ""-1.35"", ""fixture_id"": 101}, {""attribute"": ""TILT"", ""raw_value"": ""104.77"", ""fixture_id"": 101}, {""attribute"": ""POSITIONMSPEED"", ""raw_value"": ""0.00"", ""fixture_id"": 101}, {""attribute"": ""LAMPCONTROL"", ""raw_value"": ""0.00"", ""fixture_id"": 101}, {""attribute"": ""COLORMIXER"", ""raw_value"": ""0.00"", ""fixture_id"": 101}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""1.91"", ""fixture_id"": 101}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""25.88"", ""fixture_id"": 101}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""52.14"", ""fixture_id"": 101}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""51.57"", ""fixture_id"": 101}, {""attribute"": ""CTC"", ""raw_value"": ""0.00"", ""fixture_id"": 101}, {""attribute"": ""COLORMIXMODE"", ""raw_value"": ""29.20"", ""fixture_id"": 101}, {""attribute"": ""PIXELEFFECTS"", ""raw_value"": ""0.00"", ""fixture_id"": 101}, {""attribute"": ""PIXELEFFECTSSPEED"", ""raw_value"": ""0.00"", ""fixture_id"": 101}, {""attribute"": ""PIXELEFFECTSFADE"", ""raw_value"": ""0.00"", ""fixture_id"": 101}, {""attribute"": ""ZOOM"", ""raw_value"": ""45.00"", ""fixture_id"": 101}, {""attribute"": ""FLOWEREFFECT"", ""raw_value"": ""0.00"", ""fixture_id"": 101}]",exports\Tram_Analyz_main_sequences.xml
2,qju,77,J+F Duet 2,,4,,,"[21, 2, 3, 4, 5, 6, 7, 8, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 101, 102, 107, 108, 201, 202]","[""21 | Fixture 21"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""22 | Fixture 22"", ""23 | Fixture 23"", ""24 | Fixture 24"", ""25 | Fixture 25"", ""26 | Fixture 26"", ""27 | Fixture 27"", ""28 | Fixture 28"", ""29 | Fixture 29"", ""30 | Fixture 30"", ""31 | Fixture 31"", ""32 | Fixture 32"", ""101 | Fixture 101"", ""102 | Fixture 102"", ""107 | RSpiide3 7 | 7 Robin Spiider Mode 3 | 4.271"", ""108 | RSpiide3 8 | 7 Robin Spiider Mode 3 | 4.304"", ""201 | Fixture 201"", ""202 | Fixture 202""]",[],[],[],[],18,28,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""PAN"", ""TILT"", ""ZOOM"", ""basic_fade"", ""text""]","[{""attribute"": ""text"", ""raw_value"": ""34s dal jsem to rychleji a pozdeji"", ""fixture_id"": null}, {""attribute"": ""PAN"", ""raw_value"": ""-3.78"", ""fixture_id"": 101}, {""attribute"": ""TILT"", ""raw_value"": ""98.44"", ""fixture_id"": 101}, {""attribute"": ""ZOOM"", ""raw_value"": ""72.50"", ""fixture_id"": 101}, {""attribute"": ""PAN"", ""raw_value"": ""-1.62"", ""fixture_id"": 102}, {""attribute"": ""TILT"", ""raw_value"": ""102.35"", ""fixture_id"": 102}, {""attribute"": ""ZOOM"", ""raw_value"": ""72.50"", ""fixture_id"": 102}, {""attribute"": ""PAN"", ""raw_value"": ""67.50"", ""fixture_id"": 107}, {""attribute"": ""TILT"", ""raw_value"": ""-85.90"", ""fixture_id"": 107}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""23.89"", ""fixture_id"": 107}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""20.99"", ""fixture_id"": 107}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 107}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""73.61"", ""fixture_id"": 107}, {""attribute"": ""ZOOM"", ""raw_value"": ""77.50"", ""fixture_id"": 107}, {""attribute"": ""PAN"", ""raw_value"": ""-75.60"", ""fixture_id"": 108}, {""attribute"": ""TILT"", ""raw_value"": ""-89.35"", ""fixture_id"": 108}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""24.50"", ""fixture_id"": 108}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""21.53"", ""fixture_id"": 108}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 108}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""75.50"", ""fixture_id"": 108}]",exports\Tram_Analyz_main_sequences.xml
