sequence_number,sequence_name,cue_number,cue_name,attribute,raw_value,value_type,fixture_id,fixture_name,fixture_type,fixture_patch,reference_target,flags,source_path,is_hard_value,is_dimmer_value,source_file
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,100.00,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,0.00,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,68.18,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,13.23,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,93.48,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,100.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,68.18,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,-5.67,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,96.90,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,100.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,68.18,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,-26.19,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,96.22,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,100.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,68.18,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,-42.39,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,94.73,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,100.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,68.18,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,-41.85,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,94.62,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,1.52,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,100.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,-32.94,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,94.05,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,1.52,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,100.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,-14.85,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,95.99,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,1.52,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,100.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,PAN,6.48,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,TILT,95.76,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,POSITIONMSPEED,0.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,FIXTUREGLOBALRESET,0.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMIXER,0.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB1,1.52,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB2,100.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB3,0.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORRGB5,0.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORTEMPERATURE,0.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,COLORMODE2,17.70,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,ZOOM,0.00,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,SHUTTER,18.90,preset_ref,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,33,9:13.805,DIM,100.00,preset_ref,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset:0.30,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
