sequence_number,sequence_name,cue_number,cue_name,attribute,raw_value,value_type,fixture_id,fixture_name,fixture_type,fixture_patch,reference_target,flags,source_path,is_hard_value,source_file
1,Sequence 1,26,Cue 26,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,4,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,41.27076,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,1.8701264,preset_ref,,,,,preset:1.8701264,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,13.675235,preset_ref,,,,,preset:13.675235,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,61.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,9.9999997e-06,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,62.878799,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,0.004119873,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,25.65206,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,99.999969,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,41.270763,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,1.870136,preset_ref,,,,,preset:1.870136,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,13.675242,preset_ref,,,,,preset:13.675242,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,62.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,28.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,26,Cue 26,text,5,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,69.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,18,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,-2.6958807,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,-51.297932,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,65.499237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,29.704124,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,-41.847935,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,99.999977,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,4,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,41.27076,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,1.8701264,preset_ref,,,,,preset:1.8701264,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,13.675235,preset_ref,,,,,preset:13.675235,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,62,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,-2.6958826,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,-67.49791,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,99.999985,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,50.441959,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,0.88393062,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,9.4017172,preset_ref,,,,,preset:9.4017172,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,48.499237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,8.1041193,preset_ref,,,,,preset:8.1041193,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,51.302059,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,30.783035,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,86.121521,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,94.301987,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,58.40456,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,69.999237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,50,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,0.004119873,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,25.65206,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,19.999237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,-5.3958817,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,32.402073,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,77.999237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,-76.045883,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,13.652069,preset_ref,,,,,preset:13.652069,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,99.999969,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,41.270763,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,1.870136,preset_ref,,,,,preset:1.870136,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,13.675242,preset_ref,,,,,preset:13.675242,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,30,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,39.264446,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,4.5584116,preset_ref,,,,,preset:4.5584116,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,48.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,63.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,25.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,58.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,27,Cue 27,text,24,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,85.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,80,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,18,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,39.264446,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,4.5584116,preset_ref,,,,,preset:4.5584116,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,28,Cue 28,text,39.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,29,Cue 29,text,do spotu,hard,,,,,,[],Cue/InfoItems/Info,True,exports\patch666_main_sequences.xml
1,Sequence 1,29,Cue 29,text,30,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,29,Cue 29,text,60.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,stul pryc,hard,,,,,,[],Cue/InfoItems/Info,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,9.9999997e-06,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,52.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,35,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,30,Cue 30,text,70.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,zahodi radio,hard,,,,,,[],Cue/InfoItems/Info,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,99.999977,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,4,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,41.27076,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,1.8701264,preset_ref,,,,,preset:1.8701264,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,13.675235,preset_ref,,,,,preset:13.675235,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,13.25,preset_ref,,,,,preset:13.25,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,9.9999997e-06,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,99.999969,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,41.270763,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,1.870136,preset_ref,,,,,preset:1.870136,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,13.675242,preset_ref,,,,,preset:13.675242,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,51,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,20.590525,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,75.498604,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,24.501431,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,49,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,31,Cue 31,text,62.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,32,Cue 32,text,50,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,33,Cue 33,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,nasleduje topeni ve vane,hard,,,,,,[],Cue/InfoItems/Info,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,36.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,21.604122,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,6.7520585,preset_ref,,,,,preset:6.7520585,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,99.999985,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,74.56041,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,1.2345769,preset_ref,,,,,preset:1.2345769,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,11.111118,preset_ref,,,,,preset:11.111118,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,56,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,30,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,34,Cue 34,text,19,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,zacne se hejbat kulisa,hard,,,,,,[],Cue/InfoItems/Info,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,34,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,4,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,7,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,50,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,21.604122,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,6.7520585,preset_ref,,,,,preset:6.7520585,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,99.999985,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,74.56041,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,1.2345769,preset_ref,,,,,preset:1.2345769,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,11.111118,preset_ref,,,,,preset:11.111118,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,18.630159,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,56,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,18.897638,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,56.704136,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,-56.695896,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,20.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,51,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,40.503433,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,18.002289,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,9.9999997e-06,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,20.590525,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,75.498604,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,24.501431,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,0.0034332799,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,0.0022888184,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,85.503433,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,-10.497711,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,-40.496567,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,16.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,72.649574,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,88.603981,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,30,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,27.665548,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,62.962963,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,37.037045,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,49,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,24,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,35,Cue 35,text,35.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,36,Cue 36,text,12.833334,preset_ref,,,,,preset:12.833334,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,36,Cue 36,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,37,Cue 37,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,37,Cue 37,text,31.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,30.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,32,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,50,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,-35.095875,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,-47.247883,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,99.999985,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,50.441959,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,0.88393062,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,9.4017172,preset_ref,,,,,preset:9.4017172,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,18.630159,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,73.499237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,18.897638,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,16.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,38,Cue 38,text,16.204121,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
