fixture_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,cue_count,sequence_count,cue_list_preview,details
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,CTC,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,FLOWERCOLORMACROS,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,FLOWEREFFECT,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,LAMPCONTROL,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,PAN,-4.05,3,1,2.10 Klek zjeveni | 2.27 Jonatan - ze svicky dopredu | 2.29 Skupina posmesky,repeated hard value candidate for preset cleanup
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,POSITIONMSPEED,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,SHUTTER,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,SHUTTER,18.90,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
1001,,,,DIM,0.00,3,1,2.3 Prichod tanecniku | 2.16 Boj o zradlo - Na Housle 2:12 | 2.53 Zacatek trio EFF 16,repeated hard value candidate for preset cleanup
1004,,,,DIM,0.00,3,1,2.3 Prichod tanecniku | 2.16 Boj o zradlo - Na Housle 2:12 | 2.53 Zacatek trio EFF 16,repeated hard value candidate for preset cleanup
1005,,,,DIM,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
1006,,,,DIM,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
