sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
11,36,9:46.888,112,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.26""]","[""0""]"
11,36.5,koule pryc,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,7,Spiider 7,3 Robin Spiider Mode 3,4.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,36.5,koule pryc,11,Esprite 1,11 Robin Esprite Mode 2,2.133,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,36.5,koule pryc,12,Esprite 2,11 Robin Esprite Mode 2,2.175,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,36.5,koule pryc,14,Esprite 4,11 Robin Esprite Mode 2,3.043,preset_only,0,[],0,[],1,"[""0.47""]","[""0""]"
11,36.5,koule pryc,15,Esprite 5,11 Robin Esprite Mode 2,3.085,preset_only,0,[],0,[],1,"[""0.47""]","[""0""]"
11,36.5,koule pryc,16,Esprite 6,11 Robin Esprite Mode 2,3.127,preset_only,0,[],1,"[""DIM""]",1,"[""0.57""]","[""0""]"
11,36.5,koule pryc,17,Esprite 7,11 Robin Esprite Mode 2,4.133,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,36.5,koule pryc,18,Esprite 8,11 Robin Esprite Mode 2,4.175,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,36.5,koule pryc,21,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.41""]","[""0""]"
11,36.5,koule pryc,22,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.41""]","[""0""]"
11,36.5,koule pryc,23,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.41""]","[""0""]"
11,36.5,koule pryc,24,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.41""]","[""0""]"
11,36.5,koule pryc,25,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.41""]","[""0""]"
11,36.5,koule pryc,26,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.41""]","[""0""]"
11,36.5,koule pryc,27,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.56""]","[""0""]"
11,36.5,koule pryc,28,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.56""]","[""0""]"
11,36.5,koule pryc,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,36.5,koule pryc,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,preset_only,0,[],0,[],1,"[""0.90""]","[""0""]"
11,36.5,koule pryc,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,72,HelM1 2,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.004,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,73,HelM1 3,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.007,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,74,HelM1 4,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.010,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,75,HelM1 5,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.013,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,76,HelM1 6,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.016,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,77,HelM1 7,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.019,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,78,HelM1 8,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.022,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,36.5,koule pryc,111,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.26""]","[""0""]"
11,36.5,koule pryc,112,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.26""]","[""0""]"
11,38,kejs,15,Esprite 5,11 Robin Esprite Mode 2,3.085,preset_only,0,[],0,[],1,"[""0.63""]","[""0""]"
11,38,kejs,21,,,,preset_only,0,[],0,[],1,"[""0.62""]","[""0""]"
11,38,kejs,22,,,,preset_only,0,[],0,[],1,"[""0.62""]","[""0""]"
11,38,kejs,23,,,,preset_only,0,[],0,[],1,"[""0.62""]","[""0""]"
11,38,kejs,24,,,,preset_only,0,[],0,[],1,"[""0.62""]","[""0""]"
11,38,kejs,25,,,,preset_only,0,[],0,[],1,"[""0.62""]","[""0""]"
11,38,kejs,26,,,,preset_only,0,[],0,[],1,"[""0.62""]","[""0""]"
11,41,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,41,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,41,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,41,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,41,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,41,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,41,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,41,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,41,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,41,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,41,catwalk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,43,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,43,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,43,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,43,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,43,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,43,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,43,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,43,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,43,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,43,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,43,catwalk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,45,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,45,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,45,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,45,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,45,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,45,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,45,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,45,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,45,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,45,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,45,catwalk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,47,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,47,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,47,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,47,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,47,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,47,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,47,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,47,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,47,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,47,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,47,catwalk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,49,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,49,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,49,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,49,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,49,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,49,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,49,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,49,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,49,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,49,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,49,catwalk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,51,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,51,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,51,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,51,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,51,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,51,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,51,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,51,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],0,[],1,"[""0.45""]","[""0""]"
11,51,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,51,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,51,catwalk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,53,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
11,53,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.45""]","[""0""]"
