id,sequence_number,cue_number,name,fade,delay,trigger,trigger_time,down_delay,command,part,fixture_ids,channel_ids,patch_target_keys,fixture_details,references,source_file,is_main_cue_list
cue:11:84:Studio_54_main_sequences.xml:90,11,84,Gobo sex,15,,Timecode,7592.64,,,,1 2 3 4 5 6 7 8 11 12 13 14 15 16 17 18 41 42 43 44 45 46 47 48 49 50 51 52 66 32,32,fixture:1 | fixture:2 | fixture:3 | fixture:4 | fixture:5 | fixture:6 | fixture:7 | fixture:8 | fixture:11 | fixture:12 | fixture:13 | fixture:14 | fixture:15 | fixture:16 | fixture:17 | fixture:18 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:66 | channel:32,1 | Spiider 1 | 3 Robin Spiider Mode 3 | 2.001 || 2 | Spiider 2 | 3 Robin Spiider Mode 3 | 2.034 || 3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 4 | Spiider 4 | 3 Robin Spiider Mode 3 | 2.100 || 5 | Spiider 5 | 3 Robin Spiider Mode 3 | 4.001 || 6 | Spiider 6 | 3 Robin Spiider Mode 3 | 4.034 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067 || 8 | Spiider 8 | 3 Robin Spiider Mode 3 | 4.100 || 11 | Esprite 1 | 11 Robin Esprite Mode 2 | 2.133 || 12 | Esprite 2 | 11 Robin Esprite Mode 2 | 2.175 || 13 | Esprite 3 | 11 Robin Esprite Mode 2 | 3.001 || 14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 15 | Esprite 5 | 11 Robin Esprite Mode 2 | 3.085 || 16 | Esprite 6 | 11 Robin Esprite Mode 2 | 3.127 || 17 | Esprite 7 | 11 Robin Esprite Mode 2 | 4.133 || 18 | Esprite 8 | 11 Robin Esprite Mode 2 | 4.175 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257 || 32 | Robin SVB1 2 | 7 Robin SVB1 Mode 3 - Pixel,preset:0.75 | preset:0.76,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:85:Studio_54_main_sequences.xml:91,11,85,groupen sex,20,,Timecode,7782,,,,1 2 3 4 5 6 7 8 11 12 13 14 15 16 17 18 41 42 43 44 45 46 47 48 49 50 51 52,,fixture:1 | fixture:2 | fixture:3 | fixture:4 | fixture:5 | fixture:6 | fixture:7 | fixture:8 | fixture:11 | fixture:12 | fixture:13 | fixture:14 | fixture:15 | fixture:16 | fixture:17 | fixture:18 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52,1 | Spiider 1 | 3 Robin Spiider Mode 3 | 2.001 || 2 | Spiider 2 | 3 Robin Spiider Mode 3 | 2.034 || 3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 4 | Spiider 4 | 3 Robin Spiider Mode 3 | 2.100 || 5 | Spiider 5 | 3 Robin Spiider Mode 3 | 4.001 || 6 | Spiider 6 | 3 Robin Spiider Mode 3 | 4.034 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067 || 8 | Spiider 8 | 3 Robin Spiider Mode 3 | 4.100 || 11 | Esprite 1 | 11 Robin Esprite Mode 2 | 2.133 || 12 | Esprite 2 | 11 Robin Esprite Mode 2 | 2.175 || 13 | Esprite 3 | 11 Robin Esprite Mode 2 | 3.001 || 14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 15 | Esprite 5 | 11 Robin Esprite Mode 2 | 3.085 || 16 | Esprite 6 | 11 Robin Esprite Mode 2 | 3.127 || 17 | Esprite 7 | 11 Robin Esprite Mode 2 | 4.133 || 18 | Esprite 8 | 11 Robin Esprite Mode 2 | 4.175 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111,,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:86:Studio_54_main_sequences.xml:92,11,86,STYCH pres vsechny velky,,,Timecode,7829,,,,,,,,,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:87:Studio_54_main_sequences.xml:93,11,87,shluk na stredu STYCH pryc,10,,Timecode,7949,,,,14 15 41 42 43 44 45 46 47 48 49 50 51 52,,fixture:14 | fixture:15 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52,14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 15 | Esprite 5 | 11 Robin Esprite Mode 2 | 3.085 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111,,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:88:Studio_54_main_sequences.xml:94,11,88,STROBO,,,Timecode,7999.332,,,,14 111 20 112 41 42 43 44 45 46 47 48 49 50 51 52 66 667 32,32,fixture:14 | subfixture:111:20 | subfixture:112:20 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:66 | fixture:667 | channel:32,14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 111 | Fixture 111 || 20 || 112 | Fixture 112 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257 || 667 | voko | 17 Arcsource 12 RGB 00 | 9.430 || 32 | Robin SVB1 2 | 7 Robin SVB1 Mode 3 - Pixel,preset:0.77,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:89:Studio_54_main_sequences.xml:95,11,89,koks KOUR GARAZ,,,Timecode,8055.528,,,,1 2 3 4 5 6 7 8 16 27 9 10 11 12 13 14 15 17 18 19 20 21 22 23 28 111 112 41 42 43 44 45 46 47 48 49 50 51 52 32,2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 32,fixture:1 | fixture:2 | fixture:3 | fixture:4 | fixture:5 | fixture:6 | fixture:7 | fixture:8 | fixture:16 | fixture:27 | subfixture:27:2 | subfixture:27:3 | subfixture:27:4 | subfixture:27:5 | subfixture:27:6 | subfixture:27:7 | subfixture:27:8 | subfixture:27:9 | subfixture:27:10 | subfixture:27:11 | subfixture:27:12 | subfixture:27:13 | subfixture:27:14 | subfixture:27:15 | subfixture:27:16 | subfixture:27:17 | subfixture:27:18 | subfixture:27:19 | subfixture:27:20 | subfixture:27:21 | subfixture:27:22 | subfixture:27:23 | fixture:28 | subfixture:28:2 | subfixture:28:3 | subfixture:28:4 | subfixture:28:5 | subfixture:28:6 | subfixture:28:7 | subfixture:28:8 | subfixture:28:9 | subfixture:28:10 | subfixture:28:11 | subfixture:28:12 | subfixture:28:13 | subfixture:28:14 | subfixture:28:15 | subfixture:28:16 | subfixture:28:17 | subfixture:28:18 | subfixture:28:19 | subfixture:28:20 | subfixture:28:21 | subfixture:28:22 | subfixture:28:23 | subfixture:111:20 | subfixture:112:20 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | channel:2 | channel:3 | channel:4 | channel:5 | channel:6 | channel:7 | channel:8 | channel:9 | channel:11 | channel:12 | channel:13 | channel:14 | channel:15 | channel:16 | channel:17 | channel:18 | channel:32,1 | Spiider 1 | 3 Robin Spiider Mode 3 | 2.001 || 2 | Spiider 2 | 3 Robin Spiider Mode 3 | 2.034 || 3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 4 | Spiider 4 | 3 Robin Spiider Mode 3 | 2.100 || 5 | Spiider 5 | 3 Robin Spiider Mode 3 | 4.001 || 6 | Spiider 6 | 3 Robin Spiider Mode 3 | 4.034 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067 || 8 | Spiider 8 | 3 Robin Spiider Mode 3 | 4.100 || 16 | Esprite 6 | 11 Robin Esprite Mode 2 | 3.127 || 27 | Fixture 27 || 9 || 10 || 11 | Esprite 1 | 11 Robin Esprite Mode 2 | 2.133 || 12 | Esprite 2 | 11 Robin Esprite Mode 2 | 2.175 || 13 | Esprite 3 | 11 Robin Esprite Mode 2 | 3.001 || 14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 15 | Esprite 5 | 11 Robin Esprite Mode 2 | 3.085 || 17 | Esprite 7 | 11 Robin Esprite Mode 2 | 4.133 || 18 | Esprite 8 | 11 Robin Esprite Mode 2 | 4.175 || 19 || 20 || 21 | Fixture 21 || 22 | Fixture 22 || 23 | Fixture 23 || 28 | Fixture 28 || 111 | Fixture 111 || 112 | Fixture 112 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 32 | Robin SVB1 2 | 7 Robin SVB1 Mode 3 - Pixel,preset:0.45 | preset:0.42 | preset:0.34,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:90:Studio_54_main_sequences.xml:96,11,90,dvere pryc,4,,Timecode,8069,,,,16,,fixture:16,16 | Esprite 6 | 11 Robin Esprite Mode 2 | 3.127,,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:91:Studio_54_main_sequences.xml:97,11,91,Zavreny dvere tetra pryc,4,,Go,,,,,1 2 3 4 5 6 7 8 16 27 9 10 11 12 13 14 15 17 18 19 20 21 22 23 28,,fixture:1 | fixture:2 | fixture:3 | fixture:4 | fixture:5 | fixture:6 | fixture:7 | fixture:8 | fixture:16 | fixture:27 | subfixture:27:2 | subfixture:27:3 | subfixture:27:4 | subfixture:27:5 | subfixture:27:6 | subfixture:27:7 | subfixture:27:8 | subfixture:27:9 | subfixture:27:10 | subfixture:27:11 | subfixture:27:12 | subfixture:27:13 | subfixture:27:14 | subfixture:27:15 | subfixture:27:16 | subfixture:27:17 | subfixture:27:18 | subfixture:27:19 | subfixture:27:20 | subfixture:27:21 | subfixture:27:22 | subfixture:27:23 | fixture:28 | subfixture:28:2 | subfixture:28:3 | subfixture:28:4 | subfixture:28:5 | subfixture:28:6 | subfixture:28:7 | subfixture:28:8 | subfixture:28:9 | subfixture:28:10 | subfixture:28:11 | subfixture:28:12 | subfixture:28:13 | subfixture:28:14 | subfixture:28:15 | subfixture:28:16 | subfixture:28:17 | subfixture:28:18 | subfixture:28:19 | subfixture:28:20 | subfixture:28:21 | subfixture:28:22 | subfixture:28:23,1 | Spiider 1 | 3 Robin Spiider Mode 3 | 2.001 || 2 | Spiider 2 | 3 Robin Spiider Mode 3 | 2.034 || 3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 4 | Spiider 4 | 3 Robin Spiider Mode 3 | 2.100 || 5 | Spiider 5 | 3 Robin Spiider Mode 3 | 4.001 || 6 | Spiider 6 | 3 Robin Spiider Mode 3 | 4.034 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067 || 8 | Spiider 8 | 3 Robin Spiider Mode 3 | 4.100 || 16 | Esprite 6 | 11 Robin Esprite Mode 2 | 3.127 || 27 | Fixture 27 || 9 || 10 || 11 | Esprite 1 | 11 Robin Esprite Mode 2 | 2.133 || 12 | Esprite 2 | 11 Robin Esprite Mode 2 | 2.175 || 13 | Esprite 3 | 11 Robin Esprite Mode 2 | 3.001 || 14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 15 | Esprite 5 | 11 Robin Esprite Mode 2 | 3.085 || 17 | Esprite 7 | 11 Robin Esprite Mode 2 | 4.133 || 18 | Esprite 8 | 11 Robin Esprite Mode 2 | 4.175 || 19 || 20 || 21 | Fixture 21 || 22 | Fixture 22 || 23 | Fixture 23 || 28 | Fixture 28,,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:92:Studio_54_main_sequences.xml:98,11,92,vrchol dekkancers,,,Timecode,8134.585,,,,1 2 3 4 5 6 7 8 11 12 14 17 18 41 42 43 44 45 46 47 48 49 50 51 52 667 9 13 15 16,2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18,fixture:1 | fixture:2 | fixture:3 | fixture:4 | fixture:5 | fixture:6 | fixture:7 | fixture:8 | fixture:11 | fixture:12 | fixture:14 | fixture:17 | fixture:18 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:667 | channel:2 | channel:3 | channel:4 | channel:5 | channel:6 | channel:7 | channel:8 | channel:9 | channel:11 | channel:12 | channel:13 | channel:14 | channel:15 | channel:16 | channel:17 | channel:18,1 | Spiider 1 | 3 Robin Spiider Mode 3 | 2.001 || 2 | Spiider 2 | 3 Robin Spiider Mode 3 | 2.034 || 3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 4 | Spiider 4 | 3 Robin Spiider Mode 3 | 2.100 || 5 | Spiider 5 | 3 Robin Spiider Mode 3 | 4.001 || 6 | Spiider 6 | 3 Robin Spiider Mode 3 | 4.034 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067 || 8 | Spiider 8 | 3 Robin Spiider Mode 3 | 4.100 || 11 | Esprite 1 | 11 Robin Esprite Mode 2 | 2.133 || 12 | Esprite 2 | 11 Robin Esprite Mode 2 | 2.175 || 14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 17 | Esprite 7 | 11 Robin Esprite Mode 2 | 4.133 || 18 | Esprite 8 | 11 Robin Esprite Mode 2 | 4.175 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 667 | voko | 17 Arcsource 12 RGB 00 | 9.430 || 9 || 13 | Esprite 3 | 11 Robin Esprite Mode 2 | 3.001 || 15 | Esprite 5 | 11 Robin Esprite Mode 2 | 3.085 || 16 | Esprite 6 | 11 Robin Esprite Mode 2 | 3.127,preset:0.31 | preset:0.78,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:93:Studio_54_main_sequences.xml:99,11,93,konec hudby blikani exec 111,10,,Timecode,8179.759,,,,1 2 3 4 5 6 7 8 11 12 17 18 41 42 43 44 45 46 47 48 49 50 51 52 66 667 32,32,fixture:1 | fixture:2 | fixture:3 | fixture:4 | fixture:5 | fixture:6 | fixture:7 | fixture:8 | fixture:11 | fixture:12 | fixture:17 | fixture:18 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | fixture:66 | fixture:667 | channel:32,1 | Spiider 1 | 3 Robin Spiider Mode 3 | 2.001 || 2 | Spiider 2 | 3 Robin Spiider Mode 3 | 2.034 || 3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 4 | Spiider 4 | 3 Robin Spiider Mode 3 | 2.100 || 5 | Spiider 5 | 3 Robin Spiider Mode 3 | 4.001 || 6 | Spiider 6 | 3 Robin Spiider Mode 3 | 4.034 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067 || 8 | Spiider 8 | 3 Robin Spiider Mode 3 | 4.100 || 11 | Esprite 1 | 11 Robin Esprite Mode 2 | 2.133 || 12 | Esprite 2 | 11 Robin Esprite Mode 2 | 2.175 || 17 | Esprite 7 | 11 Robin Esprite Mode 2 | 4.133 || 18 | Esprite 8 | 11 Robin Esprite Mode 2 | 4.175 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257 || 667 | voko | 17 Arcsource 12 RGB 00 | 9.430 || 32 | Robin SVB1 2 | 7 Robin SVB1 Mode 3 - Pixel,,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:94:Studio_54_main_sequences.xml:100,11,94,bejk nahore,6,,Go,,,,,3 7,,fixture:3 | fixture:7,3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067,preset:0.88,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:95:Studio_54_main_sequences.xml:101,11,95,ukotveny zebrikr ondra nahoru blikam 111,10,,Go,,,,,14,,fixture:14,14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043,preset:0.94,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:96:Studio_54_main_sequences.xml:102,11,96,bouhnou konfety buzek zase blikam,3,,Go,,,,,18,,fixture:18,18 | Esprite 8 | 11 Robin Esprite Mode 2 | 4.175,preset:0.51,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
cue:11:97:Studio_54_main_sequences.xml:103,11,97,follow,25,,Time,1,,,,3 7 14 16 41 42 43 44 45 46 47 48 49 50 51 52 2 11 12,2 3 11 12,fixture:3 | fixture:7 | fixture:14 | fixture:16 | fixture:41 | fixture:42 | fixture:43 | fixture:44 | fixture:45 | fixture:46 | fixture:47 | fixture:48 | fixture:49 | fixture:50 | fixture:51 | fixture:52 | channel:2 | channel:3 | channel:11 | channel:12,3 | Spiider 3 | 3 Robin Spiider Mode 3 | 2.067 || 7 | Spiider 7 | 3 Robin Spiider Mode 3 | 4.067 || 14 | Esprite 4 | 11 Robin Esprite Mode 2 | 3.043 || 16 | Esprite 6 | 11 Robin Esprite Mode 2 | 3.127 || 41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001 || 42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023 || 43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045 || 44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067 || 45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089 || 46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111 || 47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001 || 48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023 || 49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045 || 50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067 || 51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089 || 52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111 || 2 | Spiider 2 | 3 Robin Spiider Mode 3 | 2.034 || 11 | Esprite 1 | 11 Robin Esprite Mode 2 | 2.133 || 12 | Esprite 2 | 11 Robin Esprite Mode 2 | 2.175,,C:\Users\lukas\Downloads\ma2_show_analyzer\ma2_show_analyzer\web_jobs\20260331-101932-9ab0f7fe\uploads\Studio_54_main_sequences.xml,True
