fixture_id,channel_id,subfixture_id,ma_fixture_id,ma_channel_id,patch_target_type,patch_target_id,patch_target_key,source_object_type,source_object_id,name,label,display_name,fixture_type,mode,patch,universe,address,raw_address,footprint,react_to_grandmaster,color,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,scale_x,scale_y,scale_z,source_files,flags
25,,,25,,subfixture,25,subfixture:25:18,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:19,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:2,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:20,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:21,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:22,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:23,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:3,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:4,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:5,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:6,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:7,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:8,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
25,,,25,,subfixture,25,subfixture:25:9,,,,,Fixture 25,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:10,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:11,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:12,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:13,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:14,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:15,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:16,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:17,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:18,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:19,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:2,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:20,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:21,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:22,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:23,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:3,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:4,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:5,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:6,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:7,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:8,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
26,,,26,,subfixture,26,subfixture:26:9,,,,,Fixture 26,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:10,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:11,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:12,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:13,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:14,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:15,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:16,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:17,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:18,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:19,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:2,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:20,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:21,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:22,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:23,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:3,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:4,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:5,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:6,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:7,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:8,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
27,,,27,,subfixture,27,subfixture:27:9,,,,,Fixture 27,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:10,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:11,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:12,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:13,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:14,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:15,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:16,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:17,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:18,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:19,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:2,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:20,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:21,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:22,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:23,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:3,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:4,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
28,,,28,,subfixture,28,subfixture:28:5,,,,,Fixture 28,,,,,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true, ""is_fixture"": false}"
